headword,pos,freq_rank
fallible,adj.,24585
gemstone,n.,24589
coop,n./v.,24610
purified,adj.,24617
contravene,v.,24626
propound,v.,24627
tardy,adj.,24629
refraction,n.,24651
epidermis,n.,24661
vanquish,v.,24737
crystallized,adj./v.,24739
tardiness,n.,24799
frivolity,n.,24829
minutely,adv.,24836
constricted,v.,24856
indemnity,n.,24857
trespasser,n.,24874
recapitulate,v.,24879
excitable,adj.,24892
tableware,n.,24945
tensile,adj.,24946
lackey,n./v.,24957
contemptible,adj.,24968
trifling,adj.,24998
bombastic,adj.,25009
scanty,adj.,25084
urbanism,n.,25092
unbecoming,adj.,25108
economize,v.,25167
parry,v./n.,25178
foist,v.,25184
landmass,n.,25228
extrude,v.,25266
levity,n.,25278
swelter,v./n.,25284
slag,n./v.,25329
gusty,adj.,25333
punctual,adj.,25334
discontented,adj.,25337
malcontent,adj./n.,25344
incise,v.,25389
incriminate,v.,25401
pliant,adj.,25405
bandleader,n.,25439
imprudent,adj.,25452
beguile,v.,25475
avocation,n.,25485
satiric,adj.,25495
overtax,v.,25504
connive,v.,25506
obtainable,adj.,25510
declaim,v.,25530
flaccid,adj.,25540
irreverence,n.,25545
tectonics,n.,25568
sublimate,v./adj./n.,25619
embitter,v.,25659
conversant,adj.,25681
hillbilly,n.,25706
swiftness,n.,25740
spanking,adj./adv./n.,25753
desirous,adj.,25778
unseasonably,adv.,25811
dignify,v.,25877
ford,n./v.,25884
portraitist,n.,25892
obliging,adj.,25935
transact,v.,25974
cometary,adj.,26003
unquestioning,adj.,26022
garrulous,adj.,26070
gravitation,n.,26117
composed,adj.,26125
domesticate,v.,26128
graph,n.,26137
sundial,n.,26138
confederacy,n.,26142
hatchling,n.,26157
ruffian,n./adj.,26175
telegraph,n./v.,26182
boastful,adj.,26220
adroit,adj.,26237
coffeepot,n.,26251
autocrat,n.,26254
bedeck,v.,26287
escapist,adj./n.,26317
obligated,adj./v.,26342
hackneyed,adj.,26346
collate,v.,26353
quiescent,adj.,26369
disconcert,v.,26384
gallantry,n.,26400
philology,n.,26407
gyration,n.,26430
defecate,v.,26436
inactivate,v.,26444
patroller,,26534
lampshade,n.,26545
gauche,adj.,26552
debilitate,v.,26558
convivial,adj.,26618
emaciate,v.,26620
dissemble,v.,26710
abridge,v.,26746
polygon,n.,26753
enrapture,v.,26757
irradiate,v.,26774
indolent,adj.,26808
inure,v.,26829
impermeable,adj.,26837
fealty,n.,26862
disclaim,v.,26866
disrepute,n.,26889
briny,adj.,26904
guileless,adj.,26907
ignominious,adj.,26968
expeditious,adj.,26976
fatuous,adj.,26978
ravish,v.,26986
touched,adj.,26996
centigrade,adj.,27004
avarice,n.,27046
miser,n.,27117
profuse,adj.,27123
commingle,v.,27157
rend,v.,27164
grouchy,adj.,27166
demobilize,v.,27171
notate,v.,27217
peerless,adj.,27233
avow,v.,27261
estimable,adj.,27308
condenser,n.,27316
eclecticism,n.,27332
facetious,adj.,27377
hypersensitive,adj.,27381
rawhide,n./v.,27396
miserly,adj.,27418
feint,n./v./adj.,27424
encumber,v.,27430
spineless,adj.,27444
mingling,v.,27453
flighty,adj.,27481
aspersion,n.,27487
overconfident,adj.,27552
gentility,n.,27599
potter,n.,27631
sulky,adj.,27653
scaled,adj.,27654
fused,adj.,27677
dunce,n.,27716
torpor,n.,27731
slovenly,adj./adv.,27734
wheedle,v.,27751
systematize,v.,27762
fallacious,adj.,27765
funereal,adj.,27791
unpromising,adj.,27814
silversmith,n.,27834
foghorn,n.,27857
subjection,n.,27879
comity,n.,27885
coinage,n.,27919
improviser,n.,27950
uncouth,adj.,27951
dismembered,v.,27969
apostasy,n.,27980
ignoble,adj.,28022
crystallization,n.,28058
acme,n.,28061
exultant,adj.,28122
silicate,n.,28153
burgeon,n./v.,28159
survivability,,28191
fahrenheit,adj./n.,28229
watercourse,n.,28245
impudent,adj.,28279
remit,v./n.,28338
edify,v.,28444
threateningly,adv.,28453
cohere,v.,28478
alkali,n./adj.,28494
probity,n.,28504
acquisitive,adj.,28517
corpulent,adj.,28572
courteously,adv.,28595
impertinent,adj.,28609
impartially,adv.,28613
despoil,v.,28620
abashed,adj.,28626
gainful,adj.,28673
alliteration,n.,28716
fireproof,adj./v.,28760
distend,v.,28761
limpid,adj.,28767
inoffensive,adj.,28791
idiomatic,adj.,28819
slavish,adj.,28912
prognostic,adj./n.,28996
bipedal,,29097
hexagon,n.,29116
toothed,adj.,29151
gymnastic,adj.,29203
fortuitously,,29221
scud,v./n.,29233
actuate,v.,29241
compaction,,29244
egress,n./v.,29282
doleful,adj.,29302
sewerage,n.,29322
assistantship,n.,29344
designing,adj./n.,29360
dawning,n.,29374
lyrically,adv.,29395
seclude,v.,29397
satiate,v./adj.,29496
filch,v.,29500
snobbish,adj.,29534
photosphere,n.,29609
spoilage,n.,29626
proofread,v.,29646
canter,n./v.,29652
falconer,n.,29743
arms,n.,29761
catching,adj.,29820
arboreal,adj.,29842
inelastic,adj.,29872
clamorous,adj.,29877
abstruse,adj.,29894
projectionist,n.,29918
upbraid,v.,29948
credulous,adj.,29990
amalgamate,v.,30000
tapering,adj.,30085
cession,n.,30099
thresh,v.,30106
suburbanization,n.,30112
magnetosphere,n.,30179
screed,n.,30203
bewilder,v.,30215
tractable,adj.,30266
incorruptible,adj.,30321
correlated,adj.,30371
malleability,n.,30388
assiduous,adj.,30389
discomfit,v.,30476
celsius,adj.,30514
commodious,adj.,30517
aggravating,adj.,30556
urbanize,v.,30564
indent,n./v.,30607
hovercraft,n.,30629
soundproof,adj.,30637
vacillation,n.,30662
unbridgeable,adj.,30728
barrenness,n.,30758
smelting,,30773
befuddle,v.,30845
glandular,adj.,30882
egoism,n.,30923
gourmand,n.,30968
avaricious,adj.,31040
stonemason,n.,31114
fossilize,v.,31133
dexterous,adj.,31149
matchless,adj.,31177
ablution,n.,31213
dispensable,adj.,31261
ionosphere,n.,31313
nonconformity,n.,31316
slake,v.,31425
equivocate,v.,31467
magnetize,v.,31529
nonconformist,n./adj.,31548
crosscut,v./adj./n.,31697
multicellular,adj.,31821
pinion,n./v.,31917
provincialism,n.,31927
regimentation,n.,31949
spangle,n./v.,31956
endeavour,n./v.,31964
oratorio,n.,31978
pedagogic,adj.,32126
seismograph,n.,32181
torpid,adj.,32220
colloquialism,n.,32292
fruitlessly,adv.,32304
rhythmical,adj.,32320
rashly,adv.,32329
cognizance,n.,32457
vivacity,n.,32504
handedness,,32542
invariable,n./adj.,32543
cornet,n.,32571
fulsome,adj.,32604
continence,n.,32640
coalescence,n.,32650
endotoxin,n.,32684
indenture,n./v.,32727
aluminium,n./adj.,32731
penury,n.,32763
choreographic,adj.,32791
gibe,v./n.,32913
gainsay,v./n.,32959
fumigate,v.,32960
proprietorship,n.,33024
tapeworm,n.,33061
rebroadcast,v./n.,33095
deprecate,v.,33157
enervate,v./adj.,33185
covetous,adj.,33282
phlegmatic,adj.,33350
bereave,v.,33462
potash,,33468
cowhand,n.,33473
fervid,adj.,33475
fulminate,v./n.,33491
connivance,n.,33617
byword,n.,33651
seamount,n.,33652
gibbon,n.,33668
jolting,n.,33690
fetter,n./v.,33738
coincident,adj.,33816
overtaxed,v.,33819
illusive,adj.,33878
careerism,n.,33899
conjectural,adj.,33926
dauntless,adj.,33982
bush,n.,34013
fruitfulness,n.,34018
extemporaneous,adj.,34062
betoken,v.,34079
indemnify,v.,34150
venturesome,adj.,34155
impious,adj.,34209
retrograde,adj./v.,34237
thousandfold,adj./adv.,34323
geomagnetic,adj.,34347
lank,adj.,34367
interconnecting,,34448
slothful,adj.,34516
saltiness,n.,34715
impracticality,n.,34723
subtractive,adj.,34803
gambol,n./v.,34837
trainload,n.,34858
rarefy,v.,34861
balloonist,n.,34953
drub,v.,34954
provident,adj.,35182
unfertilized,adj.,35195
lave,v./n.,35196
igneous,adj.,35283
shipload,n.,35361
ductile,adj.,35384
effrontery,n.,35532
sentimentalize,v.,35690
sagacious,adj.,35944
immolate,v.,36015
symbology,n.,36264
temporize,v.,36279
debauch,v./n.,36457
hornbill,n.,36471
moiety,n.,36568
dethrone,v.,36609
administrate,v.,36644
indented,adj.,36710
gabble,v./n.,36875
insubordinate,adj.,36912
sentimentalism,n.,36965
platitudinous,adj.,37039
protract,v.,37286
prospecting,n.,37320
bicameral,adj.,37409
martinet,n.,37538
fogged,adj.,37555
overtire,v.,37567
addle,v./adj.,37606
palpitate,v.,37607
ceremonious,adj.,37612
lithosphere,n.,37627
undistorted,adj.,37726
dissipated,adj.,37791
intruding,v.,37794
brawling,,37935
tableland,n.,37962
atomization,n.,38042
munificent,adj.,38050
irresolute,adj.,38088
importune,v.,38182
chilli,n.,38267
vaporization,n.,38270
propitiate,v.,38295
photosensitive,adj.,38340
polygonal,adj.,38342
reformism,n.,38466
theist,n.,38478
parapsychology,n.,38562
avocational,,38611
calibre,n.,38624
iterate,v.,38640
congruity,n.,38644
springwater,n.,38755
shipwright,n.,38763
immodesty,,38858
petrify,v.,38922
dietetics,n.,38936
parch,v.,38955
gazette,n./v.,39036
exculpate,v.,39121
retentive,adj.,39250
antedate,v.,39293
gage,n./v.,39299
carping,adj.,39504
chromosphere,n.,39512
phonetics,n.,39601
mainspring,n.,39681
declivity,n.,39774
irreproachable,adj.,39794
prevaricate,v.,39840
ichthyosaur,n.,39869
rustproof,adj.,39953
dolorous,adj.,39999
chary,adj.,40272
gilding,n.,40325
supercontinent,n.,40390
dissimulate,v.,40398
ferromagnetic,adj.,40493
obtrude,v.,40698
craftspeople,n.,40758
surpassingly,adv.,40839
masticate,v.,40990
adventitious,adj.,40998
pestilential,adj.,41028
tipple,v./n.,41067
despatch,v./n.,41259
convoke,v.,41305
preeminent,adj.,41385
manoeuvre,n./v.,41423
controvert,v.,41426
postdate,v./n.,41509
adulteration,n.,41561
profitless,adj.,41709
deodorizer,n.,41939
eclat,n.,42156
seismology,n.,42563
vitalism,n.,42645
obloquy,n.,42823
extenuate,v.,42910
factious,adj.,42944
improvident,adj.,43146
despoiler,,43157
stickpin,n.,43241
factitious,adj.,43371
spinet,n.,43384
malediction,n.,43594
disarrange,v.,43686
euphonious,adj.,43790
impassible,adj.,43965
traduce,v.,44516
emolument,n.,44843
euphony,n.,45273
emend,v.,45301
complacence,n.,45326
briskness,n.,45362
embryological,,45382
reheating,,45420
quadrilateral,adj.,45434
airsickness,n.,45524
pearl,n./v.,45772
hirsute,adj.,46255
overbalance,v./n.,46345
conciseness,,46894
tinplate,n.,48118
prate,v./n.,48340
acquainted,adj.,
aesthetical,adj.,
antiquate,v.,
avant-garde,n.,
avouch,v.,
baby-sitter,n.,
bandmaster,n.,
blues,n.,
bowlegged,adj.,
broad-brimmed,,
by-product,n.,
cacti,n.,
captious,adj.,
cast-iron,adj.,
contemn,v.,
crossbones,n.,
crossbreeding,n./v.,
customs,n.,
demagnetize,v.,
detraction,n.,
discompose,v.,
distent,adj.,
disunite,v.,
dripstone,n.,
edentate,adj./n.,
educable,adj.,
educe,v.,
effervesce,v.,
embosom,v.,
endotherm,n.,
endue,v.,
exhilarate,v.,
exocrine,adj.,
eye-catching,adj.,
fagot,n./v.,
famish,v.,
far-reaching,adj.,
flagella,,
flyspeck,n./v.,
frowzy,adj.,
fungi,n.,
galvanization,n.,
garrulity,n.,
hands-on,,
hardheaded,adj.,
hydrosphere,n.,
imprecate,v.,
indiscrimination,n.,
indite,v.,
inducible,adj.,
intersected,adj.,
jewels,n.,
jocose,adj.,
kymograph,n.,
larvae,,
laurels,n.,
limner,n.,
locomote,v.,
locoweed,n.,
long-lasting,adj.,
long-range,adj.,
long-standing,adj.,
manful,adj.,
measures,n.,
mechanics,n.,
midair,n.,
mincing,adj.,
multistory,adj.,
nonhuman,adj.,
nonprofessional,adj.,
nuclei,n.,
nutriment,n.,
oversecretion,,
oxen,,
patricide,n.,
peculate,v.,
petrifaction,n.,
phenomena,n.,
pilferage,n.,
plainspoken,adj.,
plash,n./v.,
platelike,,
prorogue,v.,
recompose,v.,
rentable,adj.,
reorient,v.,
requital,n.,
ruins,n.,
sapience,n.,
savings,n.,
scathe,n./v.,
seamen,,
secretin,n.,
self-sufficient,adj.,
semiarid,adj.,
semiliterate,n.,
semimolten,,
short-range,adj.,
spectra,,
spined,adj.,
stereophotograph,,
stimuli,,
strata,n.,
strings,n.,
subdiscipline,n.,
subduct,v.,
subjected,v.,
superheat,v./n.,
suspender,n.,
tactics,n.,
teens,n.,
telecommuter,,
thousand-fold,adv./adj.,
threadlike,adj.,
three-dimensional,adj.,
time-consuming,adj.,
toed,adj.,
tumid,adj.,
ultrasonics,n.,
unscrupulously,adv.,
upside-down,adj.,
veining,n.,
vitalist,n.,
warrantable,adj.,
weaverbird,n.,
wedge-shaped,adj.,
well-being,adj.,
